sample_id,category,branch_used,is_dual,ground_truth,predicted,correct,used_fallback,vision_used,subset,config,error,subtype_used,initial_branch_used,vision_letter,vision_confidence,vision_triggered,vision_forced,vision_suppressed,viz_type,flags,expected_schema,predicted_value,numeric_quantity,numeric_note,rel_acc,evidence_json,qa_type,quality_score,propose_fired,propose_executed,propose_steps,propose_fallbacks,loop_used,loop_depth,refine_fired,refine_branches
406,stationarity,noise,False, 164.60,164.60306397306397,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,164.60306397306397,mean,closed_form,0.99998138533983,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.0, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
405,stationarity,noise,False, 572.64,572.6410302040161,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,572.6410302040161,std,closed_form,0.999998200956943,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.012588, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
404,stationarity,noise,False,-527.36,-527.36,True,False,False,Base,baseline,,stationarity,noise,,,,,,,"[""arch_effects""]",numerical,-527.36,median,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.100755, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
407,stationarity,noise,False,-246.78,-246.78,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,-246.78,percentile,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.027319, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
408,stationarity,noise,False, 204.90,204.90299999999996,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""adf_kpss_disagree"", ""arch_effects""]",numerical,204.90299999999996,percentile,closed_form,0.9999853587115668,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.000853, ""kpss_pval"": 0.024691}",numerical,,False,,,,,,False,
401,stationarity,trend,False,-773.69,-773.69,True,False,False,Base,baseline,,direction,trend,,,,,,,"[""low_r2""]",numerical,-773.69,min,closed_form,1.0,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.204603, ""r2"": 0.015766}",numerical,,False,,,,,,False,
410,stationarity,noise,False, 12.55,12.545000000000002,True,False,False,Base,baseline,,stationarity,noise,,,,,,,"[""arch_effects""]",numerical,12.545000000000002,median,closed_form,0.999601593625498,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.0, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
409,stationarity,noise,False, 1875.27,1875.27,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""adf_kpss_disagree"", ""arch_effects""]",numerical,1875.27,range,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.081396, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
400,basic analysis,trend,False, 275.19,275.19,True,False,False,Base,baseline,,direction,trend,,,,,,,"[""low_r2""]",numerical,275.19,max,closed_form,1.0,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.135632, ""r2"": 0.075542}",numerical,,False,,,,,,False,
412,stationarity,noise,False, 1922.33,1922.32,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,1922.32,range,closed_form,0.9999947979795353,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.046427, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
415,stationarity,noise,False, 63.96,63.95399999999999,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,63.95399999999999,percentile,closed_form,0.9999061913696059,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.0, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
414,stationarity,noise,False, 599.73,599.73,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,599.73,percentile,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.015487, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
417,stationarity,noise,False, 424.71,424.71,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,424.71,percentile,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.002945, ""kpss_pval"": 0.075994}",numerical,,False,,,,,,False,
345,basic analysis,trend,False,-237.67,-237.67,True,False,False,Base,baseline,,direction,trend,,,,,,,"[""low_r2""]",numerical,-237.67,min,closed_form,1.0,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -0.123244, ""r2"": 0.580483}",numerical,,False,,,,,,False,
413,stationarity,trend,False,-269.86,-269.86,True,False,False,Base,baseline,,direction,trend,,,,,,,[],numerical,-269.86,min,closed_form,1.0,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -0.777431, ""r2"": 0.662088}",numerical,,False,,,,,,False,
411,stationarity,noise,False,-176.72,-176.72,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,-176.72,percentile,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.98155, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
416,stationarity,noise,False,-527.36,-527.36,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,-527.36,percentile,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.100755, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
420,stationarity,noise,False, 1204.92,1204.92,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,1204.92,range,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.639301, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
421,stationarity,noise,False,-230.18,-230.18179104477616,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""adf_kpss_disagree"", ""arch_effects""]",numerical,-230.18179104477616,mean,closed_form,0.9999922189383259,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.056134, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
419,stationarity,noise,False, 146.81,146.81,True,False,False,Base,baseline,,stationarity,noise,,,,,,,"[""arch_effects""]",numerical,146.81,median,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.003351, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
418,stationarity,noise,False,-259.52,-259.52299999999997,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,-259.52299999999997,percentile,closed_form,0.9999884401972874,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.821792, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
423,stationarity,noise,False, 504.42,504.42,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,504.42,percentile,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.0, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
426,stationarity,noise,False, 482.67,482.67,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,482.67,percentile,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.008861, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
424,stationarity,noise,False, 690.83,690.8222000000001,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,690.8222000000001,percentile,closed_form,0.9999887092338202,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.160325, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
428,stationarity,trend,False,-484.77,-484.77,True,False,False,Base,baseline,,direction,trend,,,,,,,"[""low_r2""]",numerical,-484.77,min,closed_form,1.0,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -0.223251, ""r2"": 0.007682}",numerical,,False,,,,,,False,
422,stationarity,noise,False, 70.36,70.35598735179796,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,70.35598735179796,std,closed_form,0.9999429697526715,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.513323, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
430,stationarity,noise,False, 291.75,291.754633401222,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,291.754633401222,mean,closed_form,0.9999841185904987,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.434167, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
429,stationarity,noise,False,-123.76,-123.76457572502686,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,-123.76457572502686,mean,closed_form,0.9999630274319097,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.592707, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
425,stationarity,noise,False, 137.87,137.865,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""adf_kpss_disagree"", ""arch_effects""]",numerical,137.865,percentile,closed_form,0.9999637339522739,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.00176, ""kpss_pval"": 0.035346}",numerical,,False,,,,,,False,
431,stationarity,noise,False, 457.53,457.53,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""adf_kpss_disagree"", ""arch_effects""]",numerical,457.53,range,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.067598, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
427,stationarity,noise,False,-280.72,-280.725,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""adf_kpss_disagree"", ""arch_effects""]",numerical,-280.725,percentile,closed_form,0.9999821886577372,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.000266, ""kpss_pval"": 0.013835}",numerical,,False,,,,,,False,
435,stationarity,noise,False, 1049.21,1049.2,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,1049.2,range,closed_form,0.999990469019548,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.0, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
432,stationarity,noise,False, 104.30,104.29743716543143,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""adf_kpss_disagree"", ""arch_effects""]",numerical,104.29743716543143,std,closed_form,0.9999754282399946,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.000862, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
397,basic analysis,trend,False,-160.01,-160.01,True,False,False,Base,baseline,,direction,trend,,,,,,,"[""low_r2""]",numerical,-160.01,min,closed_form,1.0,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.220497, ""r2"": 0.310427}",numerical,,False,,,,,,False,
433,stationarity,trend,False, 825.70,825.7,True,False,False,Base,baseline,,direction,trend,,,,,,,[],numerical,825.7,max,closed_form,1.0,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -1.992489, ""r2"": 0.822185}",numerical,,False,,,,,,False,
439,stationarity,noise,False, 11.03,11.03,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,11.03,percentile,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.746937, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
434,stationarity,noise,False, 156.03,156.03,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,156.03,percentile,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.376702, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
440,stationarity,trend,False, 672.75,672.75,True,False,False,Base,baseline,,direction,trend,,,,,,,"[""low_r2""]",numerical,672.75,max,closed_form,1.0,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.920838, ""r2"": 0.169275}",numerical,,False,,,,,,False,
442,stationarity,noise,False, 14.05,14.05,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,14.05,percentile,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.941595, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
384,basic analysis,trend,False, 971.05,971.05,True,False,False,Base,baseline,,direction,trend,,,,,,,[],numerical,971.05,max,closed_form,1.0,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.360999, ""r2"": 0.884255}",numerical,,False,,,,,,False,
436,stationarity,noise,False, 202.75,202.75,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""adf_kpss_disagree"", ""arch_effects""]",numerical,202.75,percentile,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.101681, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
437,stationarity,noise,False, 359.85,359.853,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,359.853,percentile,closed_form,0.9999916631929971,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.33879, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
443,stationarity,noise,False, 370.89,370.88120000000004,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,370.88120000000004,percentile,closed_form,0.9999762732885763,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.061478, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
438,stationarity,noise,False,-203.97,-203.97,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,-203.97,percentile,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.0, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
441,stationarity,noise,False, 165.27,165.27,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,165.27,range,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.733205, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
395,basic analysis,trend,False, 33.31,33.31,True,False,False,Base,baseline,,direction,trend,,,,,,,[],numerical,33.31,max,closed_form,1.0,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -0.271427, ""r2"": 0.927217}",numerical,,False,,,,,,False,
448,stationarity,noise,False, 417.63,417.6288,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,417.6288,percentile,closed_form,0.999997126643201,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.520327, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
445,stationarity,noise,False, 117.17,117.17,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,117.17,range,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.0, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
444,stationarity,noise,False, 497.86,497.86,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,497.86,percentile,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.0, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
447,stationarity,noise,False, 368.63,368.630896621729,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,368.630896621729,std,closed_form,0.9999975676919161,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.230829, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
453,stationarity,noise,False, 24.41,24.41,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""arch_effects""]",numerical,24.41,percentile,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.010234, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
454,stationarity,noise,False, 121.15,121.15,True,False,False,Base,baseline,,stationarity,noise,,,,,,,"[""arch_effects""]",numerical,121.15,median,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.806938, ""kpss_pval"": 0.01}",numerical,,False,,,,,,False,
446,stationarity,trend,False, 91.68,91.68,True,False,False,Base,baseline,,direction,trend,,,,,,,"[""low_r2""]",numerical,91.68,max,closed_form,1.0,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.051191, ""r2"": 0.003574}",numerical,,False,,,,,,False,
455,stationarity,trend,False,-166.68,-166.68,True,False,False,Base,baseline,,direction,trend,,,,,,,"[""low_r2""]",numerical,-166.68,min,closed_form,1.0,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.359205, ""r2"": 0.065425}",numerical,,False,,,,,,False,
449,stationarity,trend,False, 625.72,625.72,True,False,False,Base,baseline,,direction,trend,,,,,,,"[""low_r2""]",numerical,625.72,max,closed_form,1.0,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -0.540912, ""r2"": 0.07921}",numerical,,False,,,,,,False,
452,stationarity,noise,False, 56.28,56.28,True,False,False,Base,baseline,,stationarity,noise,,,,,,,"[""arch_effects""]",numerical,56.28,median,closed_form,1.0,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.014525, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
456,stationarity,noise,False, 1062.35,1062.36,True,False,False,Base,baseline,,variance_level,noise,,,,,,,"[""adf_kpss_disagree"", ""arch_effects""]",numerical,1062.36,range,closed_form,0.9999905869063868,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.683439, ""kpss_pval"": 0.1}",numerical,,False,,,,,,False,
